Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Spring,2021,24,SPAN,307,9,13,1,1,0,0,0,0,0,0,0,0,0,0,Bilingualism,"Delgado, Rodrigo",3.9583333333333335
Spring,2021,21,SPAN,307,0,9,8,2,0,1,0,0,0,1,0,0,0,0,Bilingualism,"Callesano, Salvatore J",3.6199999999999997
Spring,2021,24,SPAN,308,17,5,1,0,0,1,0,0,0,0,0,0,0,0,Spanish in the United States,"Jegerski, Jill",3.9308333333333336
Spring,2021,24,SPAN,308,1,8,6,2,4,2,1,0,0,0,0,0,0,0,Spanish in the United States,"Bandin, Yvette A",3.514583333333333
Spring,2021,21,SPAN,308,8,11,1,1,0,0,0,0,0,0,0,0,0,0,Spanish in the United States,"Delgado, Rodrigo",3.9523809523809526
Spring,2021,22,SPAN,312,5,4,4,3,4,1,1,0,0,0,0,0,0,0,Sp Migrations Lit & Culture,"Martinez-Quirog, Pilar",3.5304545454545457
Spring,2021,25,SPAN,312,6,10,1,2,2,3,1,0,0,0,0,0,0,0,Modern Spanish Lit & Cultures,"Martinez-Quirog, Pilar",3.6268000000000002
Spring,2021,24,SPAN,320,4,10,5,1,2,0,0,0,1,0,0,0,1,0,Spanish Cultural Studies II,"Martinez-Quirog, Pilar",3.55625
Spring,2021,33,SPAN,326,5,13,12,0,0,2,1,0,0,0,0,0,0,0,Mexican Cinema,"Fornoff, Carolyn H",3.7487878787878786
Spring,2021,338,SPED,117,0,316,0,0,13,0,0,6,0,0,1,0,2,0,The Culture of Disability,"Bentz, Johnell L",3.893491124260355
Spring,2021,339,SPED,117,0,264,0,0,36,0,0,6,0,0,3,0,30,0,The Culture of Disability,"Carey, Yvonne A",3.47787610619469
Spring,2021,90,SPED,322,0,81,0,0,8,0,0,1,0,0,0,0,0,0,Intro Intellectual Disability,"McGuire, Stacy N",3.888888888888889
Spring,2021,24,SPED,441,0,18,3,0,1,1,0,1,0,0,0,0,0,0,Instructional Strategies II,"Ray, Amber B",3.7783333333333338
Spring,2021,25,SPED,448,0,22,0,0,3,0,0,0,0,0,0,0,0,0,Curriculum Development III,"Light Shriner, Cheryl L",3.88
Spring,2021,27,SPED,514,0,26,0,0,0,0,0,0,0,0,0,0,1,0,Equity Issues in Spec Educ,"Bentz, Johnell L",3.8518518518518516
Spring,2021,1146,STAT,100,267,232,124,102,125,57,59,49,33,23,14,11,50,0,Statistics,"Flanagan, Karle A",3.19412739965096
Spring,2021,123,STAT,107,23,37,13,9,6,2,3,2,6,1,6,3,12,0,Data Science Discovery,"Nguyen, Ha Khanh",3.0192682926829257
Spring,2021,80,STAT,200,49,9,5,2,1,1,2,4,0,1,1,0,5,0,Statistical Analysis,"Ellison, Victoria M",3.4708750000000004
Spring,2021,183,STAT,200,50,66,17,16,12,9,4,2,3,1,2,1,0,0,Statistical Analysis,"Fireman, Ellen S",3.6176502732240436
Spring,2021,276,STAT,212,52,85,51,32,23,13,2,5,3,3,3,1,3,0,Biostatistics,"Findley, Kelly P",3.524528985507246
Spring,2021,67,STAT,385,11,29,4,3,5,4,1,3,1,0,0,0,6,0,Statistics Programming Methods,"Eck, Daniel J",3.2888059701492542
Spring,2021,82,STAT,385,0,66,0,0,12,0,0,3,0,0,0,0,1,0,Statistics Programming Methods,"Kinson, Christopher L",3.731707317073171
Spring,2021,94,STAT,400,24,26,13,10,9,3,1,1,1,3,1,1,1,0,Statistics and Probability I,"Yu, Albert",3.4859574468085106
Spring,2021,495,STAT,400,153,144,42,27,28,22,18,21,13,3,7,4,13,0,Statistics and Probability I,"Yu, Albert",3.422444444444445
Spring,2021,30,STAT,408,5,5,4,0,4,3,1,2,1,0,0,2,3,0,Actuarial Statistics I,"Lee, Hyoeun",2.8010000000000006
Spring,2021,46,STAT,410,5,8,4,5,4,3,0,5,4,0,4,0,4,0,Statistics and Probability II,"Stepanov, Alexey G",2.6960869565217394
Spring,2021,113,STAT,410,8,32,11,8,8,21,0,6,6,0,9,0,4,0,Statistics and Probability II,"Stepanov, Alexey G",2.992035398230088
Spring,2021,123,STAT,410,4,34,33,28,12,10,1,0,0,0,1,0,0,0,Statistics and Probability II,"Yang, Yun",3.5152845528455283
Spring,2021,170,STAT,420,31,60,36,15,9,2,5,6,4,0,2,0,0,0,Methods of Applied Statistics,"Findley, Kelly P",3.5925882352941176
Spring,2021,156,STAT,420,35,50,19,16,20,8,6,0,0,0,1,0,1,0,Methods of Applied Statistics,"Li, Xinran",3.5855769230769234
Spring,2021,79,STAT,425,25,23,9,4,4,8,2,3,1,0,0,0,0,0,Applied Regression and Design,"Bravo De Guenni, Lelys",3.595443037974684
Spring,2021,53,STAT,425,4,19,2,3,9,3,3,1,0,0,4,1,4,0,Applied Regression and Design,"Chronopoulou, Alexandra",2.9811320754716975
Spring,2021,85,STAT,425,50,15,1,3,4,1,3,4,1,1,1,0,1,0,Applied Regression and Design,"Simpson, Douglas G",3.6155294117647063
Spring,2021,48,STAT,426,18,8,5,5,4,3,2,0,0,0,0,0,3,0,Sampling and Categorical Data,"Douglas, Jeffrey A",3.4097916666666666
Spring,2021,35,STAT,427,0,28,6,0,1,0,0,0,0,0,0,0,0,0,Statistical Consulting,"Chen, Yuguo",3.914857142857143
Spring,2021,78,STAT,428,21,23,12,3,5,4,0,4,2,3,1,0,0,0,Statistical Computing,"Zhang, Susu",3.487692307692308
Spring,2021,38,STAT,429,4,25,2,2,1,3,0,0,0,0,0,0,1,0,Time Series Analysis,"Lee, Hyoeun",3.71078947368421
Spring,2021,22,STAT,430,4,12,3,1,1,0,1,0,0,0,0,0,0,0,Science Data,"Zhao, Sihai D",3.803181818181818
Spring,2021,73,STAT,430,10,31,10,3,2,1,3,2,2,3,4,1,1,0,Python in Data Science Program,"Nguyen, Ha Khanh",3.31986301369863
Spring,2021,42,STAT,430,24,7,5,2,1,1,1,0,1,0,0,0,0,0,Unsupervised Learning,"Ellison, Victoria M",3.7780952380952377
Spring,2021,82,STAT,432,17,40,7,2,2,2,3,1,1,2,1,1,3,0,Basics of Statistical Learning,"Dalpiaz, David M",3.4960975609756106
Spring,2021,45,STAT,433,7,20,8,0,3,2,0,1,4,0,0,0,0,0,Stochastic Processes,"Stepanov, Alexey G",3.5640000000000005
Spring,2021,33,STAT,440,10,13,3,0,3,4,0,0,0,0,0,0,0,0,Statistical Data Management,"Unger, David",3.717878787878788
Spring,2021,82,STAT,440,0,60,0,0,17,0,0,3,0,0,0,0,2,0,Statistical Data Management,"Kinson, Christopher L",3.6219512195121952
Spring,2021,40,STAT,443,0,13,10,7,4,3,0,2,0,0,0,0,1,0,Professional Statistics,"Glosemeyer, Darren W",3.4005
Spring,2021,61,STAT,448,3,15,4,10,8,10,2,1,4,2,1,0,1,0,Advanced Data Analysis,"Glosemeyer, Darren W",3.07672131147541
Spring,2021,31,STAT,480,10,13,3,0,0,2,0,1,0,0,1,0,1,0,Data Science Foundations,"Linville, Charles D",3.591935483870968
Spring,2021,47,STAT,480,14,21,5,0,0,4,0,3,0,0,0,0,0,0,Data Science Foundations,"Linville, Charles D",3.7240425531914894
Spring,2021,29,STAT,510,3,8,7,2,4,1,2,0,0,0,2,0,0,0,Mathematical Statistics I,"Dalpiaz, David M",3.3682758620689652
Spring,2021,36,STAT,542,6,8,11,5,4,0,0,0,0,0,0,0,2,0,Statistical Learning,"Zhu, Ruoqing",3.472777777777778
Spring,2021,22,STAT,575,6,11,4,1,0,0,0,0,0,0,0,0,0,0,Large Sample Theory,"Li, Xinran",3.9095454545454547
Spring,2021,22,STAT,578,17,3,1,0,0,0,0,0,1,0,0,0,0,0,High-Dimensional Statistics,"Liu, Jingbo",3.8790909090909094
Spring,2021,205,TAM,212,21,34,33,35,20,20,17,11,4,2,3,0,5,0,Introductory Dynamics,"Ertekin, Elif",3.146390243902439
Spring,2021,233,TAM,212,17,40,34,38,29,24,23,10,7,2,3,0,6,0,Introductory Dynamics,"West, Matthew",3.0958798283261806
Spring,2021,119,TAM,251,7,14,16,7,14,11,15,13,7,5,4,2,4,0,Introductory Solid Mechanics,"Jasiuk, Iwona M",2.7061344537815124
Spring,2021,198,TAM,251,29,24,27,20,20,25,18,17,7,5,2,1,3,0,Introductory Solid Mechanics,"Mercer, Brian S",3.037323232323233
Spring,2021,100,TAM,335,1,9,16,16,17,15,8,8,1,2,2,2,3,0,Introductory Fluid Mechanics,"Ewoldt, Randy H",2.8536
Spring,2021,29,TAM,335,0,4,3,5,5,2,2,3,2,1,1,1,0,0,Introductory Fluid Mechanics,"Ewoldt, Randy H",2.793103448275862
Spring,2021,41,TAM,412,2,7,2,4,6,5,2,8,3,0,2,0,0,0,Intermediate Dynamics,"Vakakis, Alexander F",2.821463414634146
Spring,2021,41,TAM,445,7,7,2,10,3,3,6,2,0,0,0,0,1,0,Continuum Mechanics,"Starzewski, Martin O",3.2104878048780487
Spring,2021,24,TAM,542,3,10,1,1,5,1,1,2,0,0,0,0,0,0,Mathematical Methods II,"Matalon, Moshe",3.4583333333333335
Spring,2021,23,TE,100,3,8,3,1,2,2,1,3,0,0,0,0,0,0,Intro to ILEE,"Jahnke, Keilin T",3.391739130434783
Spring,2021,29,TE,250,0,9,8,1,4,2,0,1,4,0,0,0,0,0,From Idea to Enterprise,"Thode, John S",3.2658620689655176
Spring,2021,22,TE,333,7,11,0,0,0,0,0,2,1,1,0,0,0,0,"Creativity, Innovation, Vision","Jahnke, Keilin T",3.590909090909091
Spring,2021,48,TE,360,47,0,0,1,0,0,0,0,0,0,0,0,0,0,Lect in Engrg Entrepreneurship,"Harbourt, Christopher M",3.986041666666667
Spring,2021,42,TE,360,0,32,2,0,4,1,0,2,1,0,0,0,0,0,Lect in Engrg Entrepreneurship,"Singer, Andrew C",3.706666666666666
Spring,2021,42,TE,401,0,32,2,0,4,1,0,2,1,0,0,0,0,0,City Scholars,"Singer, Andrew C",3.706666666666666
Spring,2021,43,THEA,100,1,35,2,1,1,2,0,1,0,0,0,0,0,0,Practicum I,"Ciofalo, Terry A",3.8374418604651166
Spring,2021,37,THEA,100,0,7,13,3,2,4,1,1,0,2,1,1,2,0,Practicum I,"Ciofalo, Terry A",3.001081081081081
Spring,2021,21,THEA,101,13,2,3,0,2,0,0,0,0,0,1,0,0,0,Introduction to Theatre Arts,"Burditt, Brandon N",3.714761904761905
Spring,2021,23,THEA,101,15,1,0,0,1,1,2,0,0,1,1,1,0,0,Introduction to Theatre Arts,"Hernandez, Erica C",3.362173913043478
Spring,2021,25,THEA,101,15,3,1,0,1,0,1,0,0,0,3,0,1,0,Introduction to Theatre Arts,"Fox, Rachael E",3.36
Spring,2021,23,THEA,101,14,2,0,0,1,0,0,0,1,0,0,0,5,0,Introduction to Theatre Arts,"Higgins, Charence M",2.9856521739130435
Spring,2021,25,THEA,101,17,1,0,2,1,0,0,0,0,1,0,1,2,0,Introduction to Theatre Arts,"Webb, Alexis J",3.3464
Spring,2021,23,THEA,101,13,2,4,0,0,0,0,2,1,0,0,0,1,0,Introduction to Theatre Arts,"Ramsey, Nathan M",3.4934782608695656
Spring,2021,23,THEA,101,14,1,3,2,0,0,0,0,1,0,0,0,2,0,Introduction to Theatre Arts,"Rivera, Daniel A",3.4495652173913043
Spring,2021,22,THEA,101,12,2,1,1,1,0,0,2,1,0,0,1,1,0,Introduction to Theatre Arts,"Toruno, Amy",3.2881818181818185
Spring,2021,24,THEA,101,18,0,0,3,0,1,0,0,1,0,0,0,1,0,Introduction to Theatre Arts,"Yoerges, Daniel W",3.5970833333333334
Spring,2021,21,THEA,101,12,2,2,1,0,0,1,1,1,0,0,0,1,0,Introduction to Theatre Arts,"Goodell, Emily M",3.4604761904761907
Spring,2021,24,THEA,101,12,3,4,2,1,0,0,1,1,0,0,0,0,0,Introduction to Theatre Arts,"Goodell, Emily M",3.6670833333333337
Spring,2021,23,THEA,101,14,4,2,1,1,0,0,0,1,0,0,0,0,0,Introduction to Theatre Arts,"Salmasi, Katayoun",3.7973913043478262
Spring,2021,23,THEA,101,16,2,2,0,1,0,1,0,0,0,0,0,1,0,Introduction to Theatre Arts,"Salmasi, Katayoun",3.681304347826087
Spring,2021,21,THEA,101,7,3,3,2,1,2,0,1,0,0,0,1,1,0,Introduction to Theatre Arts,"Scheier, Jennifer L",3.2704761904761908
Spring,2021,25,THEA,101,9,5,2,2,0,4,0,0,0,0,0,0,3,0,Introduction to Theatre Arts,"Kipp, Daniel W",3.2272000000000003
Spring,2021,23,THEA,101,14,4,1,0,0,0,0,1,0,1,0,0,2,0,Introduction to Theatre Arts,"Kipp, Daniel W",3.4347826086956523
Spring,2021,22,THEA,101,11,4,1,1,2,0,0,0,0,1,0,0,2,0,Introduction to Theatre Arts,"Carlson, Vincent J",3.3786363636363634
Spring,2021,21,THEA,101,8,2,2,1,1,1,0,0,2,1,1,0,2,0,Introduction to Theatre Arts,"Carlson, Vincent J",2.9528571428571433
Spring,2021,44,THEA,110,23,7,5,1,2,0,1,1,1,2,1,0,0,0,Broadway Musicals,"Morrissette, Jason W",3.575909090909091
Spring,2021,41,THEA,110,23,6,4,2,1,1,1,0,0,0,1,0,2,0,Broadway Musicals,"Morrissette, Jason W",3.569268292682927
Spring,2021,51,THEA,122,0,43,0,1,0,0,4,0,0,0,1,2,0,0,Foundations: Theory + Practice,"Jenkins, Jeffrey E",3.666470588235294
Spring,2021,27,THEA,175,2,8,7,6,1,1,1,1,0,0,0,0,0,0,Fundamentals of Acting II,"Mitchell, Thomas O",3.5433333333333334
Spring,2021,43,THEA,262,4,17,14,3,0,0,0,0,0,0,0,0,5,0,Literature of Modern Theatre,"Jenkins, Jeffrey E",3.3806976744186046
Spring,2021,37,THEA,361,8,3,1,6,6,1,1,1,8,0,0,0,2,0,History of Theatre II,"Pullen, Kirsten W",2.865135135135135
Spring,2021,31,TSM,100,6,5,0,5,5,0,2,3,0,2,0,0,3,0,Technical Systems in Agr,"Raveendran Nair, Gopu",2.87
Spring,2021,35,TSM,103,0,12,0,0,8,0,0,7,0,0,4,0,4,0,Agric Machinery Technology,"Kuhns, Brendan M",2.5714285714285716
Spring,2021,59,TSM,234,24,17,0,11,3,0,1,1,0,1,0,0,1,0,"Wiring, Motors and Control Sys","Raveendran Nair, Gopu",3.648983050847458
Spring,2021,47,TSM,371,28,11,0,3,4,0,0,0,0,0,0,0,1,0,Residential Housing Design,"Raveendran Nair, Gopu",3.7870212765957447
Spring,2021,39,TSM,421,7,11,0,7,7,0,3,1,0,1,1,0,1,0,Ag Safety-Injury Prevention,"Issa, Salah F",3.2725641025641026
Spring,2021,25,UP,116,14,4,0,2,1,1,1,0,0,0,0,0,2,0,Urban Informatics I,"Fang, Fang",3.4663999999999997
Spring,2021,53,UP,185,9,20,4,3,4,1,3,1,1,1,1,1,4,0,Cities in a Global Perspective,"Miraftab, Faranak",3.188679245283019
Spring,2021,41,UP,201,0,34,1,1,1,1,0,0,0,0,3,0,0,0,Planning in Action,"Edwards, Mary M",3.6992682926829263
Spring,2021,54,UP,204,10,25,7,1,6,3,0,1,1,0,0,0,0,0,Chicago: Planning & Urban Life,"Doussard, Marc J",3.6796296296296296
Spring,2021,35,UP,211,1,15,7,3,5,2,0,0,1,0,0,0,1,0,"Local Planning, Gov't and Law","LeRoy, Benjamin A",3.476857142857143
Spring,2021,32,UP,316,6,5,3,6,1,1,3,0,1,1,0,5,0,0,Urban Informatics II,"Lee, Bumsoo",2.9374999999999996
Spring,2021,26,UP,418,10,5,6,2,3,0,0,0,0,0,0,0,0,0,GIS for Planners,"Fang, Fang",3.756923076923077
Spring,2021,33,UP,434,1,18,11,1,0,0,0,1,1,0,0,0,0,0,Pedestrian/Bicycle Planning,"Braun, Lindsay M",3.7384848484848487
Spring,2021,26,UP,486,7,13,3,0,2,0,0,1,0,0,0,0,0,0,Planning with Climate Change,"Kennedy, Sean F",3.808076923076923
Spring,2021,30,UP,504,11,10,3,4,1,0,0,1,0,0,0,0,0,0,Urban History and Theory,"Novoa Echaurren, Magdalen",3.777666666666667
Spring,2021,133,VM,603,0,41,0,0,56,0,0,30,0,0,6,0,0,0,Structure and Function II,"Ko, CheMyong",2.992481203007519
Spring,2021,133,VM,604,0,39,0,0,53,0,0,31,0,0,9,0,1,0,Structure and Function III,"Foreman, Jonathan H",2.9022556390977443
Spring,2021,128,VM,608,0,16,0,0,50,0,0,53,0,0,8,0,1,0,Pathobiology III,"Barger, Anne M",2.5625
Spring,2021,128,VM,611,0,15,0,0,58,0,0,49,0,0,6,0,0,0,Medicine and Surgery III,"Fan, Timothy M",2.640625
Summer,2021,80,ACCY,200,6,11,15,10,14,4,6,4,3,3,1,0,3,0,Fundamentals of Accounting,"Silhan, Peter A",3.012625
Summer,2021,33,ACCY,202,4,6,2,6,5,1,3,1,1,0,0,0,1,3,Accounting and Accountancy II,"Shapland, Julia P",3.1883333333333335
Summer,2021,33,ACCY,410,5,8,3,2,7,1,3,0,3,0,0,0,1,0,Advanced Financial Reporting,"Penn, Michael W",3.1921212121212124
Summer,2021,22,ACCY,501,2,5,5,6,3,0,0,1,0,0,0,0,0,0,Accounting Analysis I,"Ibrahim, Adel Nematallah",3.515
Summer,2021,56,ACCY,501,22,22,4,3,2,2,0,0,0,0,1,0,0,0,Accounting Analysis I,"Augusto Sampaio, Gerlando",3.8037500000000004
Summer,2021,884,ACCY,503,100,320,195,110,94,37,10,9,3,0,0,0,4,2,Managerial Accounting,"Hecht, Gary W",3.6157029478458056
Summer,2021,39,ACCY,503,1,10,8,4,7,4,1,0,0,0,0,1,2,1,Managerial Accounting,"Hecht, Gary W",3.193684210526316
Summer,2021,37,ACCY,516,1,15,7,6,4,2,0,1,0,0,0,0,1,0,Ethics,"Curtis, Susan M",3.4867567567567566
Summer,2021,30,ACCY,550,5,13,0,6,3,3,0,0,0,0,0,0,0,0,Multistate Taxation,"Hutchens, Matthew",3.6330000000000005
Summer,2021,22,ACCY,593,0,16,2,2,2,0,0,0,0,0,0,0,0,0,Special Research Problems,"Kustanovich, Michael",3.8181818181818183
Summer,2021,36,ACCY,593,2,29,1,3,0,1,0,0,0,0,0,0,0,0,Prof Soft Skills I,"Noonan, James R",3.898055555555555
Summer,2021,25,ACCY,593,0,22,2,1,0,0,0,0,0,0,0,0,0,0,Prof Soft Skills I,"Noonan, James R",3.9468
Summer,2021,49,ACCY,593,3,19,9,4,7,3,2,1,0,0,1,0,0,0,Special Research Problems,"Kustanovich, Michael",3.4902040816326525
Summer,2021,29,ACE,240,2,4,9,5,3,5,1,0,0,0,0,0,0,0,Personal Financial Planning,"Stoddard, Paul B",3.3917241379310346
Summer,2021,21,ADV,281,0,4,3,5,4,2,1,0,0,1,0,0,1,0,Advertising Research Methods,"Sar, Sela",3.079047619047619
Summer,2021,52,AFRO,100,21,10,5,4,2,5,0,2,1,0,0,0,2,0,Intro to African American St,"McMillion, Desiree Y",3.474807692307692
Summer,2021,57,AFRO,132,0,14,4,7,9,0,6,3,1,3,1,0,6,3,African American Music,"Meyers, John P",2.7338888888888886
Summer,2021,27,AFST,222,3,8,2,1,1,5,1,0,1,0,0,5,0,0,Introduction to Modern Africa,"Barro, Maimouna A",2.902592592592592
Summer,2021,25,ANSC,110,1,9,1,0,5,1,2,3,1,0,0,0,0,2,Life With Animals and Biotech,"Allen, Crystal A",3.2030434782608697
Summer,2021,75,ANSC,205,25,21,6,3,5,2,0,4,1,0,1,2,4,1,World Animal Resources,"Emmert, Jason L",3.3562162162162164
Summer,2021,27,ANSC,250,6,11,4,1,2,2,0,1,0,0,0,0,0,0,Companion Animals in Society,"Richardson, Sarah D",3.67962962962963
Summer,2021,57,ANTH,103,21,15,1,3,5,0,3,4,1,0,1,1,2,0,Anthro in a Changing World,"Cox, Nicole A",3.3507017543859647
Summer,2021,21,ANTH,209,12,6,0,0,3,0,0,0,0,0,0,0,0,0,"Food, Culture, and Society","Silverman, Helaine I",3.857142857142857
Summer,2021,46,ANTH,246,3,25,1,5,1,2,1,1,0,0,0,0,4,3,Forensic Science,"Sgheiza, Valerie",3.371860465116279
Summer,2021,25,ART,100,3,10,2,1,4,0,0,2,0,0,1,0,2,0,Understanding Visual Culture,"Hetrick, Laura",3.1868
Summer,2021,29,ARTS,220,6,10,4,2,3,1,1,1,0,0,0,0,1,0,Introduction to Fashion,"Becker, Susan E",3.49448275862069
Summer,2021,39,ASTR,330,2,19,1,3,5,1,2,1,2,0,2,0,0,1,Extraterrestrial Life,"Looney, Leslie W",3.3507894736842103
Summer,2021,81,ATMS,120,6,16,3,9,13,6,2,7,3,1,1,3,9,2,Severe and Hazardous Weather,"Choate, Jessica J",2.6836708860759497
Summer,2021,120,BADM,300,68,28,8,3,7,2,1,0,1,1,0,0,0,1,The Legal Environment of Bus,"Wright, Margaret",3.8236974789915963
Summer,2021,121,BADM,310,0,47,27,15,10,5,4,3,1,0,2,1,6,0,Mgmt and Organizational Beh,"Gill, Shahbaz",3.3061983471074385
Summer,2021,62,BADM,311,11,35,3,2,4,1,1,2,1,0,1,0,0,1,Leading Individuals and Teams,"Luckman, Elizabeth",3.694098360655737
Summer,2021,102,BADM,320,0,69,11,3,7,3,1,1,1,0,0,0,4,2,Principles of Marketing,"Gill, Shahbaz",3.6137
Summer,2021,32,BADM,350,1,18,4,2,2,0,0,2,2,1,0,0,0,0,IT for Networked Organizations,"Sachdev, Vishal",3.5003125
Summer,2021,34,BADM,380,10,15,3,1,1,1,0,0,0,1,0,1,0,1,International Business,"Bucheli, Marcelo",3.6972727272727273
Summer,2021,133,BADM,403,82,36,6,3,2,0,1,0,1,0,0,0,2,0,Corporate & Commercial Law,"Fricke, Michael R",3.864736842105263
Summer,2021,1069,BADM,544,157,281,266,141,104,56,26,11,6,2,0,3,12,4,Strategic Management,"Somaya, Deepak",3.5272676056338033
Summer,2021,46,BADM,544,4,9,9,8,5,5,2,1,1,0,0,0,2,0,Strategic Management,"Somaya, Deepak",3.225
Summer,2021,47,BADM,550,9,35,0,0,3,0,0,0,0,0,0,0,0,0,Technology Practicum,"Kurtz, Jeffrey M",3.9361702127659575
Summer,2021,55,BADM,590,0,35,7,4,2,2,2,3,0,0,0,0,0,0,DataStorytelling&Visualization,"Guggenheim, David R",3.6547272727272726
Summer,2021,27,BADM,590,2,22,0,3,0,0,0,0,0,0,0,0,0,0,Global Business Capstone,"Noonan, James R",3.9255555555555555
Summer,2021,86,CHEM,102,2,3,4,1,7,4,7,10,4,7,10,13,13,1,General Chemistry I,"Marville, Kelly",1.655294117647059
Summer,2021,138,CHEM,104,7,8,10,14,16,16,12,24,8,8,7,0,7,1,General Chemistry II,"Ray, Christian R",2.489051094890511
Summer,2021,46,CHEM,232,3,6,1,3,9,1,1,6,2,3,6,1,4,0,Elementary Organic Chemistry I,"Kell, David A",2.3404347826086958
Summer,2021,32,CHLH,100,5,7,4,1,6,3,0,2,0,1,1,0,2,0,Contemporary Health,"Trask, Jeffrey T",3.0734375000000003
Summer,2021,28,CHLH,101,2,4,5,1,2,3,4,3,2,0,0,0,2,0,Introduction to Public Health,"Fujimoto, Elinor M",2.7982142857142853
Summer,2021,26,CHLH,206,0,13,2,1,3,0,0,3,1,0,1,0,2,0,Human Sexuality,"Rinaldi-Miles, Anna I",3.0900000000000003
Summer,2021,33,CHLH,210,7,5,7,3,1,0,0,0,3,0,1,2,4,0,Community Health Organizations,"Pellum, Danielle M",2.8493939393939396
Summer,2021,51,CHLH,243,5,20,8,5,7,1,0,0,1,0,1,1,2,0,Drug Use and Abuse,"Kersh, Renique",3.3925490196078427
Summer,2021,21,CLCV,224,9,6,1,0,1,1,0,0,1,0,0,0,2,0,American Race and Ethiniciy Cl,"Merkley, Kyle G",3.3814285714285717
Summer,2021,21,CLCV,224,19,0,0,0,0,0,2,0,0,0,0,0,0,0,Amer Race&Ethnicity ClasicTrad,"Weed, Ashley K",3.840952380952381
Summer,2021,21,CMN,502,5,9,4,1,2,0,0,0,0,0,0,0,0,0,Health Comm Research Methods I,"Reznik, Rachel M",3.81
Summer,2021,22,CMN,503,6,5,3,3,1,3,1,0,0,0,0,0,0,0,Health Comm Research MethodsII,"Reznik, Rachel M",3.560909090909091
Summer,2021,31,CS,105,8,5,2,1,2,1,2,0,1,2,1,0,5,1,Intro Computing: Non-Tech,"Smith, David H",2.711
Summer,2021,69,CS,125,1,29,4,5,4,2,3,5,4,0,0,0,11,1,Intro to Computer Science,"Challen, Geoffrey W",2.8285294117647064
Summer,2021,129,CS,173,10,29,25,14,10,11,4,7,4,0,6,2,3,4,Discrete Structures,"Evans, Graham C",3.12864
Summer,2021,29,CS,199,0,20,1,2,1,0,1,1,0,0,0,0,1,2,Intro to Comp Sci II,"Nowak, Michael",3.617037037037037
Summer,2021,112,CS,411,51,29,6,7,4,3,3,1,1,1,2,0,4,0,Database Systems,"Alawini, Abdussalam A",3.5654464285714282
Summer,2021,48,CS,416,17,12,5,2,5,2,1,0,0,1,1,0,2,0,Data Visualization,"Hart, John C",3.458541666666667
Summer,2021,440,CS,416,265,113,25,14,10,0,2,0,0,0,0,0,3,8,Data Visualization,"Hart, John C",3.9005324074074075
Summer,2021,94,CS,421,50,20,5,4,4,1,0,2,0,0,2,0,4,2,Progrmg Languages & Compilers,"Beckman, Mattox A",3.6123913043478266
Summer,2021,65,CS,421,17,8,6,6,7,1,2,4,0,0,6,0,5,3,Progrmg Languages & Compilers,"Beckman, Mattox A",2.973064516129032
Summer,2021,75,CS,598,55,15,3,0,0,0,0,1,0,0,1,0,0,0,Cloud Capstone,"Farivar, Reza",3.9201333333333332
Summer,2021,29,CS,598,11,16,1,1,0,0,0,0,0,0,0,0,0,0,Data Mining Capstone,"Farivar, Reza",3.9655172413793105
Summer,2021,42,DANC,100,33,7,0,0,0,1,0,0,0,0,0,0,1,0,Intro to Contemporary Dance,"Sapozhnikov, Anna",3.873095238095238
Summer,2021,32,DANC,100,15,9,4,2,0,0,1,0,1,0,0,0,0,0,Intro to Contemporary Dance,"Anderson, Bevara",3.791875
Summer,2021,32,ECE,210,5,2,3,4,4,1,5,1,1,0,2,0,2,2,Analog Signal Processing,"Chen, Xu",2.810666666666667
Summer,2021,33,ECE,220,6,7,5,1,3,1,2,2,2,3,0,0,0,1,Computer Systems & Programming,"Chen, Yuting W",3.1668749999999997
Summer,2021,48,ECE,310,6,14,3,12,4,6,1,0,1,0,0,0,1,0,Digital Signal Processing,"Radhakrishnan, Chandrasek",3.3956250000000003
Summer,2021,22,ECE,311,9,6,2,0,1,1,0,1,1,1,0,0,0,0,Digital Signal Processing Lab,"Snyder, Corey E",3.5459090909090913
Summer,2021,44,ECE,313,1,4,4,5,8,7,3,3,4,0,1,0,2,2,Probability with Engrg Applic,"Alvarez, Juan",2.730714285714286
Summer,2021,28,ECE,329,7,5,4,0,5,0,0,3,0,0,2,0,2,0,Fields and Waves I,"Kudeki, Erhan",3.06
Summer,2021,23,ECE,340,2,2,0,3,2,2,1,3,2,1,2,0,2,1,Semiconductor Electronics,"Leburton, Jean-Pierre",2.3786363636363634
Summer,2021,30,ECE,385,15,4,1,0,1,1,0,1,0,0,0,1,4,2,Digital Systems Laboratory,"Cheng, Zuofu",3.143214285714286
Summer,2021,77,ECON,102,23,17,10,6,6,5,1,3,3,1,2,0,0,0,Microeconomic Principles,"DiIanni, Isaac",3.4376623376623376
Summer,2021,83,ECON,103,12,30,15,5,8,1,1,0,3,1,1,2,3,1,Macroeconomic Principles,"McDermott, Eric M",3.3826829268292684
Summer,2021,37,ECON,203,1,4,7,9,6,2,2,4,0,0,0,1,0,1,Economic Statistics II,"Armendariz Buau, Ramses Y",3.120277777777778
